Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Forest.CO2 tree net primary production parameter[1],Forest.STA maximum aboveground biomass per area parameter[1],Forest.STA squared maximum aboveground biomass per area parameter[1],Forest.STA squared tree net primary production parameter[1],Forest.STA tree net primary production parameter[1],Grass.CO2 grass net primary production parameter[1],Grass.STA grass net primary production parameter[1],Grass.STA squared grass net primary production parameter[1],Crop.harvest index for energy crops[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean pH[1],Forest.Initial Mature forest aboveground biomass[1],Forest.Initial Young forest aboveground biomass[1],Land Use.Initial Mature Forest[1],Land Use.Initial Young Forest[1],cropland soil carbon.Initial fast soil carbon cropland[1],cropland soil carbon.Initial slow soil carbon cropland[1],degraded land soil carbon.Initial fast soil carbon degraded land[1],degraded land soil carbon.Initial slow soil carbon degraded land[1],forest soil carbon.Initial fast soil carbon mature forest[1],forest soil carbon.Initial fast soil carbon young forest[1],forest soil carbon.Initial slow soil carbon mature forest[1],forest soil carbon.Initial slow soil carbon young forest[1],grassland soil carbon.Initial fast soil carbon grassland[1],grassland soil carbon.Initial slow soil carbon grassland[1],Terrestrial Carbon Balance.Initial Commited future soil carbon loss due to land-use transitions[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.e0[1],soil carbon decay.temp_response[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],Forest.tree net primary production in 1750[1],Grass.grass net primary production in 1750[1],Forest.forest aboveground biomass 1750[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1]
Run 6427,3.24843028514647,16.744309510246737,89.32373847204768,0.9006978085447669,1.2128280798006497,1.9125089145324483,0.8655285601548888,-1.0901227937593698,0.0097092430664906,-0.0028128237842887,1.0973295062741175,1.024169061647935,0.8698416319889675,0.5708046778596746,0.7039851482026847,0.5099204425384066,0.5541270626737762,0.9498686765078262,0.9291929220413798,0.6960802672233968,-0.0033883003277704,0.0002163334734699,0.0011660368934398,-4.078946286085811e-05,7.81334955308529e-06,0.0003144670323725,0.0015855846780659,0.0010035844447389,0.4847381745709185,-0.0237184229028574,-0.0219241044259562,0.1418213957185925,0.0011204052535516,0.1118746111046212,-0.0152083736031921,0.6727147900121655,-2.473116664457871e-06,-6.907728178635181e-06,-0.0619737150476235,0.821138433610656,0.8854995400602952,-0.0247311666445787,-0.0690772817863518,269.981605286,8.36482725302,24881.7578478,8604.75034336,2465.9422138,8.14517889326,568.099079633,11.484256478,4508.29521763,112.232107374,3.8266893045,13.1903022988,0.00098444445411,0.000416420964132,467.554928181,9.20608933066,355.193436333,6.89979618006,171.690304223,100.939439132,0.233948448481,338.3354946763156,871.5792454603964,210.14694214650245,16.11159998762325,57.3060271044756,12.475459482703478,1.95881763433786,7.559528133169988,0.3489809693321128,0.4286718865389525,0.0830511739271092,6.148091202789304,0.729335899867519,0.2684109509570239,0.0141494304386315,0.0178692966344813,0.0267265962619035,0.0135040367510565,0.0305771897497524,0.6201226414481529,0.0010189265393861,292.18053129654646,59.38118383972859,0.0135242417097972,64.7660547191906,0.0084053967346275,0.0035422047983038,572.0530025619811,280.2344196837017
Run 6747,4.175185151211943,17.35237507998041,102.5934415440934,1.2720654198508898,1.2386556748248672,7.88909749699414,0.6150465652969292,-0.6543905793853553,0.0394857366706403,-7.580069319171497e-05,1.2076165622998656,0.9269488451219544,1.1100391570775257,0.7519211399869709,0.6779026268505037,1.1975882620532736,2.0668490701229225,0.79498658944539,0.8667498506041565,0.8101184568876838,-0.0314972017584919,0.0002264421190289,0.0020261158503129,-0.0001192064306416,0.0001053844191733,-7.606263005718965e-05,0.0022352816311141,0.0011947069434901,0.4590230443825066,-0.0237341206502072,-0.0379552356185802,0.1151515188068385,0.0008888761033841,0.1397849384537292,-0.0310201348329551,0.9188820604422764,-1.0396979238236952e-06,-1.0122119452186672e-05,-0.0622353441701209,0.5806714657212958,0.5121212632957401,-0.0103969792382369,-0.1012211945218667,80.1668000919,8.33567133998,26342.9062252,4448.77267973,2901.77463968,8.15290830987,504.001814816,10.8766241943,4501.46367461,119.063650391,4.22070240543,10.7413848957,0.00474700674744,0.00328414852011,468.057960311,9.8256070653,217.372036153,5.08871715639,220.90630369,152.225711232,0.162028769988,399.0475823954116,463.5914863082819,61.939461329579615,21.58927374657236,65.98792637222046,15.36809453259611,2.1257343375578484,6.071276415539172,0.1354920342329667,0.4332070565137932,0.0842118499912515,6.007247034771254,0.6259609545290167,0.6132614149050583,0.0289954056741647,0.0292522875610228,0.0202299702059565,0.0201972372560231,0.0280977391761981,0.6267814854483358,0.0011929318029139,297.1504768631387,59.41901696665781,0.0508948838362851,63.49972596136383,0.0078142575654152,0.0042999886378965,513.0625984133121,276.7267474111443
Run 7091,5.057074807594127,20.780238007017857,136.72731924191245,1.6691876006690196,1.1430854041812677,6.07228219699353,1.186008147962005,-0.1199986124206694,0.0048778276181293,-0.0034085544833589,1.1664279383699023,1.1070355747859435,1.1521841393571577,0.7670408014037794,1.238907824404064,0.3463453275913413,2.044607567174491,0.7991879230762626,0.8738710806560763,0.9599520314833626,0.0125541331575105,0.0002421513182556,0.0015306082694991,-8.660464982117416e-05,3.391891427563732e-07,0.0001825774173451,0.0009565539868908,0.0009619854022758,0.4351699028630499,-0.0208856096650151,-0.0148745072202012,0.1401261430801063,0.0009010762730047,0.1437726560946666,-0.0107074117462066,0.9086592939907704,-2.785109482931352e-06,-1.3103762142118751e-05,-0.014760161083586,0.9268823916969816,0.8617660031214889,-0.0278510948293135,-0.1310376214211875,521.766128407,8.35602699775,25751.0344736,6656.60132586,1604.80731995,8.15197137807,515.758580495,8.25428615156,4526.61053353,93.9167914712,4.15257322229,19.3239703653,0.00799007982789,0.00715601932773,429.600094272,6.79091786761,457.958660869,7.99313423319,202.360143366,164.112533162,0.231955794552,220.6289826687744,704.3913904692361,405.2097393617472,16.317907964658815,88.44723896644315,14.154356141719852,2.6816559938634428,6.136822840474036,0.2309967076837603,0.4036741653241762,0.0809956929245191,6.408111825689206,0.5752823382371184,0.1842298347158718,0.0253163076893895,0.0213075050019861,0.0317624834788507,0.0312631514368972,0.0285791058173616,0.6344124450463766,0.0008146333319652,291.31506674700483,56.60008685697121,0.0939104559420254,50.68576960714805,0.0075843379405356,0.0041040652976759,523.1891468618978,275.9575572710705
Run 7213,5.002810375030982,18.63865630633019,108.55667477357626,0.8030844431204299,1.2175171998729266,1.6729696337553408,0.4901607190182016,-0.6027416552034464,0.0158893403168128,-0.0032653711638152,0.8523297479908049,1.135827895896168,1.1830930268694264,1.9749605725367287,0.9199450619104192,0.7916998689947088,0.642414697838676,0.9726687453901944,1.0209003519954436,0.9704594760953488,0.02659146463813,0.0001764444835581,0.0014728929633854,-0.0002375476324988,7.682078672873618e-05,0.0001902635530691,0.0007894383474469,0.0009719836934483,0.4803033033921752,-0.0392486107595,-0.0409121171575103,0.1483328491482867,0.000832474889795,0.1093758219165423,-0.0415644603264327,0.7715873511324332,-2.710122299137473e-06,-7.462087075978098e-06,-0.3208101793250005,0.5363182426373453,0.9766598880760142,-0.0271012229913747,-0.0746208707597809,447.71463936,8.3258117514,24170.556471,8906.48359312,1915.22569881,8.15422375774,558.749672974,10.6904572427,4511.53174994,108.995575058,3.78558948228,8.21230059574,0.00577285075332,0.00309888920069,426.67279195,7.96219611546,204.443182395,4.03266657379,185.583426966,84.7674622036,0.179042595166,263.48238414975145,935.289128310344,345.0775922601652,27.88294628186644,67.71698169936664,27.70870604430676,2.06193862619202,7.700023958247407,0.4855342427593579,0.4366206756270566,0.0518444369283639,6.295099641432056,0.7619934735649396,0.4845646820292091,0.0229881330316597,0.0191155729537434,0.0214932059025874,0.017346040059872,0.0273447154402756,0.6813426054267373,0.0011792643698397,299.822283781542,57.70156377768582,0.073938540403005,62.18837873320271,0.0075804799833768,0.0038092689405617,566.5347931278945,276.5162938854816
Run 7497,4.0698977133677285,19.112718201595165,41.40973158012339,1.131287217719097,1.7583171089998015,2.5388238780034698,0.9299963657721092,-1.9085888855185305,0.0022533214692476,-0.0035809997835902,1.205544100466451,0.997046405090134,0.91091403876304,0.0958440854195871,0.1747335784321075,0.7503637543172434,1.0890314378152206,1.1546240909228374,1.0655669061374076,0.4802373231783436,0.0199969536257691,0.0002667703868612,0.0009343270198383,-5.003055320198066e-05,3.346919831695098e-05,9.170918320067776e-05,0.0002175168383423,0.0009499437878717,0.4464287067329152,-0.0453456470705378,-0.0233502587915344,0.1453599969131283,0.0011806050725259,0.1342155063541479,-0.0352561270996612,0.7519180121456807,-2.875421590962105e-06,-1.1696411658385597e-05,-0.4224274511756303,0.7997461181269827,0.9350399567837968,-0.028754215909621,-0.1169641165838559,592.905696419,8.38556242956,27028.8982707,4570.76612149,2534.94748079,8.14526601504,504.87618903,8.93578246261,4516.13095912,104.396365879,3.19076021769,14.7448638277,0.00131524409427,0.000599782949112,316.954094988,5.59755856241,290.506772163,5.95192575732,203.207008736,185.839250839,0.143268236179,347.8121939686203,494.8032987547904,464.0284427636758,10.675128256999416,86.8163675364289,20.13870260805805,0.1873138450389063,6.847495798856336,0.2939442334891092,0.4104291317021191,0.0674179025516484,6.091592760947461,0.7930142773892903,0.3760558247197015,0.0115527704466102,0.0230091712952806,0.0239009996707797,0.0242167165559481,0.0341452142572168,0.6468574561726222,0.0008574596263174,294.97865421317226,59.24947082883987,0.0151662765371566,55.61976301177475,0.0065667185659659,0.0048694769256147,514.2681246629281,278.8096261311942
Run 7623,3.198585840671164,18.83863591764608,209.999795043784,0.6905350091416592,2.391124109292847,3.640374002126632,0.6198212723321436,-0.1105191110321591,0.0130889176361354,-0.0030035453014128,1.1520073929044536,0.952947703665667,1.032234715023818,0.4949320727933054,0.8531349372918514,0.0978534835393498,0.8310790185639279,1.0122537846360395,0.8684783952558807,0.8835139305810146,0.0293992040970485,0.0002127807726002,0.0012532248419118,-0.0001672446230507,7.60779420236866e-05,-0.0003816654785758,0.0010255421021956,0.0009902666276416,0.4992554955768231,-0.0243324994596277,-0.0150186933575681,0.1498635696939398,0.001014686509957,0.147241602614543,-0.035659156244125,0.8007211276921429,-2.5730002926878123e-06,-5.0930630528971085e-06,-0.0722083243271284,0.9247195996364772,0.9980899757151582,-0.0257300029268781,-0.050930630528971,297.005182628,8.42774958428,25466.8825078,8499.94368391,1357.41973088,8.14333130561,589.628244344,9.50167638321,4528.41626864,92.1110563553,3.18683548822,17.5906064026,0.00286488171366,0.0015347914969,409.782499794,6.40982935753,434.418824131,7.22961768508,176.347900091,164.535080524,0.230081831767,186.1410819953477,869.7172341390265,235.16058685219804,21.87676719432488,70.1136908151309,10.695384864268307,1.860071595565986,8.97451133981687,0.3059296931497732,0.4194764024133158,0.0816311788739256,5.997725168451296,0.7696237750795905,0.638561159808375,0.015284164019529,0.0250875068668849,0.0313954740386058,0.0275209977819074,0.0339482053535378,0.7083475397869801,0.0009639002849388,292.4639739436334,58.93093340481261,0.0381335768145581,54.29824118866131,0.0091440773537223,0.0045417108891428,587.9583790061338,277.65465847423684
Run 7904,5.380386267937431,23.01588246175261,137.40409600041556,1.1567640880251453,1.8385649743207708,0.9797017375477006,1.0759077356612805,-0.0644005718152662,0.0235323454024721,-0.002247060937333,1.1316393697335498,1.018846632135623,1.135764926824465,0.2606791869346706,1.293990222120278,1.1394230571064052,1.1805170473625253,0.9913067501760122,1.0170470360142616,1.085978776280133,0.0500380020550166,0.0001864070407312,0.0015266492646654,-7.69114517312077e-05,0.0001503924144505,-2.6429145832640865e-05,0.0012322569955707,0.0010430908739548,0.4446618982120908,-0.0209444330750738,-0.0413376321242465,0.1336501446686606,0.0009649540524011,0.1250615222812684,-0.012283907494541,0.8753522468335249,-2.1768184453384167e-06,-1.1917262723488651e-05,-0.0157405512512308,0.529935518136302,0.7711020253612486,-0.0217681844533841,-0.1191726272348865,492.175708138,8.5228226474,26968.8839517,6007.53567758,1705.44645178,8.13488458754,647.969684224,11.0390765778,4519.98776137,100.539563634,4.10274435299,11.4344158647,0.0020919800157,0.000650680385333,395.70038135,6.64304266525,252.33916423,4.534109763,214.572637045,134.238786078,0.193201720854,233.2878891764308,592.176142888542,401.05937067099575,12.131060604868049,64.89821675249854,15.577667789589704,1.9903919623275144,10.290364434090264,0.2434222624473673,0.41001881408905,0.0788961446641174,6.392490150650199,0.7177141219679257,0.4074174313147567,0.0120412534872829,0.0237170931637187,0.0256395436077176,0.0112936811755893,0.0252217380100554,0.7881674001955709,0.0009735462949,291.99062817521667,56.70372599921965,0.0228252664222077,63.00189292521364,0.0074449398456435,0.0046698248210584,645.9200329502293,278.9821420496383
Run 8194,4.822375937737016,19.94739738626243,291.1984105287158,0.5865330959108555,1.982368954403588,1.3893689509894815,0.6326165530994304,-0.3638301391043909,0.023213704265125,-0.0026132875189633,0.8385273436877694,1.005424829787363,1.0080017786682147,0.829733481768466,2.040676063158848,0.3573287743112284,1.0693797546064054,0.901510458060272,0.9636530692510452,1.359170442142279,0.068854910144656,0.0001918892203333,0.0013054209222186,-6.33789628789517e-05,6.374404395077224e-05,0.0002944525390705,-0.0001495389122651,0.0010175177833887,0.4446704837184505,-0.0254161290188011,-0.0441132956361706,0.1448298694288688,0.0011667222208136,0.1486263435582045,-0.0495390614517699,0.8278615376865517,-2.368616624584645e-06,-1.1916189535193688e-05,-0.0902688169800188,0.4883005654574411,0.9276181720041634,-0.0236861662458464,-0.1191618953519368,649.604822595,8.30915502935,27451.6112438,3090.46984156,2394.25421216,8.15626685198,547.929807694,10.1423545167,4506.30084755,114.226477447,2.82432736882,6.50027934869,0.0052372760498,0.00287651597906,234.958139277,4.40843517554,126.125352722,2.84679627901,196.778622892,97.1270567366,0.0996743028731,329.5850444220076,339.01113423808243,498.66877184429495,16.67476878487952,80.48668688143027,21.092304287608528,0.6503031122211538,4.40164597138923,0.1633644296206224,0.4349170988432116,0.0596381421428437,5.7746812077120815,0.7162279149265145,0.2145461898545078,0.0215100054977667,0.0197149615114557,0.0215804724965661,0.0240897632036582,0.030071972348268,0.7744574385708556,0.0011823315612536,293.52250565791223,57.726444160755086,0.0631805327446476,64.38680496139953,0.0051121314717593,0.0049324577563774,551.4299169984362,276.33056915941245
Run 8742,6.592454819728575,41.04459538688669,170.08924783222045,0.5748003286430482,1.5889641667809506,2.9809549784613303,0.4203983633662009,-0.1199211639449791,0.0232713559321446,-0.0051196831356906,0.9555340264699472,0.9243888024502358,0.9070374811772796,0.5529438408838234,0.1775549673711204,0.01156559094242,2.23607147138593,0.8811332201899325,0.8470126132501012,0.9362564841653336,-0.0210503347393943,0.0003062139335234,0.000615300775315,-0.0001588658261386,9.970953245008746e-05,-0.0004194986219411,0.001777555314287,0.0008424996789795,0.4404134411815751,-0.0474496580052759,-0.024273169001377,0.1478654407621588,0.0011136519211419,0.1357173748912724,-0.0460422563929,0.660721526232738,-3.681252407653725e-06,-1.2448319852303108e-05,-0.4574943000879328,0.7859024649793441,0.970116170670224,-0.0368125240765372,-0.124483198523031,172.516707069,8.46592006036,27589.8181424,4477.14266913,2047.80084897,8.14406847,547.346791913,10.6599190117,4512.15395135,108.373373654,3.1707333797,16.8138781725,0.00553339753858,0.00572153665201,391.216996784,7.40910833449,420.061484436,8.31393284997,196.125782638,134.798835836,0.208298105694,280.8730817328259,455.0971436326511,138.11930231735573,19.01601958952473,77.91605103892158,26.56273613272007,2.6888012982219966,10.02058998784718,0.2710533983939235,0.4288137012462727,0.0596614108077759,6.184317932812912,0.7835312844281785,0.602911851926027,0.0278998883286944,0.0171782198784552,0.0306362179750253,0.0285189169235219,0.0330380412855508,0.7066538271972833,0.0008991268066853,298.50470769079595,59.42589492489818,0.0676364145049751,60.99206836068264,0.0085271436283721,0.0048802476368945,546.7816145456426,275.0229741156147
Run 8948,4.425490515944953,10.636397021383518,194.6939701121173,1.0512299151746654,1.7622271851070064,3.705486723225574,1.2624353369436048,-0.8178517612334281,0.0205229571963809,-6.744512134459254e-05,1.0257654925153683,0.987461103047093,0.9616103599942658,1.13217612538029,2.642292486252031,0.848742452532575,1.3368986683523083,1.1966674101855546,0.9192548693569824,1.1285552710096869,0.0196508851108174,0.0002232206747644,0.0009418246110405,-5.540215846166183e-05,0.000111578275573,9.833584265218587e-06,0.0018165582630689,0.0011952904013992,0.4774469711775956,-0.0446623302789347,-0.0241120088242661,0.1037499522664161,0.0010821636372801,0.1310081232921092,-0.0126987075750465,0.8012914597278223,-1.0353219895053696e-06,-7.819128602800549e-06,-0.4110388379822465,0.7883198676360075,0.352499331729826,-0.0103532198950536,-0.0781912860280054,124.136832565,8.30405470484,24592.3965572,8355.58160093,2797.24833225,8.15611353333,663.081756729,11.100141629,4522.81349187,97.7138331251,4.01178275588,13.2170813463,0.00448610946652,0.00338826072718,444.721355319,7.24811947184,345.802513779,5.77054416634,172.201599618,109.222614137,0.249319861293,385.0421749781448,918.019389531617,95.17773253086972,11.19748034706508,89.2129170581631,16.397069943703443,1.0537626214009643,5.224337311829803,0.4957780975848888,0.4032670142581231,0.086994991670132,5.54916894871646,0.6953978011904574,0.2650816185913099,0.0284485563672018,0.0224225061686352,0.030894596093741,0.0182780307145377,0.0280314330618969,0.693411303166164,0.001068906694855,295.0445518608474,58.78363815946784,0.0620600012946829,62.090550443540415,0.0081257364123668,0.0036215358330177,671.4727032751698,276.8348650548235
Run 9064,4.648567076158904,16.503774946467047,90.4706290768766,1.3667496623008446,0.9923832302604104,1.568724960597023,1.3008823900144375,-1.2524820190885972,0.0144379618721443,-0.0026823643555258,0.9984459527688896,0.8487820072040554,1.0301930128528525,1.1195426582105756,1.1786199838168292,0.8354403007944431,2.083300272104787,0.9181026604534296,1.0446701265445075,0.5585221677266247,-0.001928425504268,0.0002010604535528,0.000718310838935,-4.109795473563906e-05,7.044066017209094e-05,0.000230962277307,0.001132805294159,0.0010126942443938,0.4943091958248078,-0.020367999359288,-0.0453179954757642,0.1467454692435302,0.0010947756387171,0.117079898743071,-0.0139567736889577,0.9417296737685033,-2.404793167045865e-06,-5.711350521899026e-06,-0.0061333226548005,0.4702300678635368,0.9544365694094236,-0.0240479316704586,-0.0571135052189902,419.615065914,8.40283682116,24518.2147015,8210.51362016,1725.0998352,8.14661654606,619.43874835,8.79861184128,4536.273864,84.2534610046,3.99174052937,11.0439447845,0.0029041652406,0.00180310391892,443.976502241,6.13629582308,267.42143383,4.05379593892,195.882071964,100.013289759,0.215271697186,236.7900310945864,870.8293839832533,329.9426092498094,19.0640501994157,74.3935244384138,12.856362799161204,0.5321440969303566,7.493749194254828,0.2807893701687227,0.4061930004383451,0.0656480789479879,6.130889125198504,0.5133055907862174,0.1556966108814744,0.0213641595833889,0.0166981612713256,0.0218439192034742,0.0197677875776276,0.0270509009955026,0.7732346428623836,0.0009358829641278,294.9852973504793,57.489143010896335,0.035300175777327,51.204269903451504,0.008669938597503,0.0044262577192354,611.5229478257918,276.7555812386063
Run 9739,4.631390268336803,25.7398039955243,69.00868359281768,1.168584632062683,0.991980058866107,2.622284840042918,1.15632382447015,-0.8816864476520488,0.014174749749432,-0.0009724416949526,0.9824948450865296,1.0519512637052857,0.8885575433577315,1.2164466165448136,0.4844156189068739,0.5341949966929449,1.5337983364904395,1.1207044933129788,1.0476006197748091,1.0553312590898651,-0.0214067086107739,0.0002128721746357,0.001904833680718,-0.0001292289702649,0.000158357344226,3.277544481411251e-05,0.0010486080900817,0.0011320957549705,0.4698074787557855,-0.0289193712868765,-0.0276045800069042,0.1329734704608059,0.0008618022500543,0.117237552526729,-0.0383114970294912,0.7805421914009883,-1.50928183772118e-06,-8.774065155526805e-06,-0.1486561881146095,0.7359312998964361,0.7616285864512832,-0.0150928183772118,-0.087740651555268,536.270628564,8.39647017796,27404.1650789,3746.41347868,2086.57663332,8.14575578875,686.854277073,8.60367081951,4542.61077001,77.9165549883,3.01394358093,15.7838655554,0.00350725724545,0.00283639875035,380.239348592,4.64056745229,368.200348395,5.19805425336,153.977471782,144.470614706,0.230931301396,286.3340548286691,368.3541099321897,420.937889259905,29.22857765451151,50.10870800731465,13.501673000444804,2.020442882588944,9.694892059716953,0.1307724516852534,0.4326420236443716,0.0755165529192224,6.134591381899919,0.7398398707321932,0.7344639319723913,0.0199356062071073,0.0217899228484499,0.0250758533163944,0.0301221093567111,0.033808515818885,0.6785237369993092,0.0008332896171014,297.3917141404663,59.08046895472356,0.0538506087627433,50.45937373928089,0.0081136090776143,0.0038161270373841,686.6452841112919,277.76987079929626
Run 9859,4.768916032011054,20.875460824644698,318.1928511125299,0.1262094938627211,2.391204958452818,1.4372182879872069,0.4034091367181649,-2.1396315865727025,0.0017077332359221,-0.0009126094408625,1.0531639833206383,0.9877005210320502,1.028687107247472,1.0934963296184523,0.8945187729744464,0.911565810978296,1.624718885164329,1.0119857869790128,0.9584896062166977,1.329729700890996,-0.0072464600267811,0.0002359509808315,0.0012785613252016,1.966464217499848e-05,6.368834142745456e-05,-0.0002683938767348,0.0006182101851232,0.0011362737576862,0.4498435703068542,-0.03992492517912,-0.0145283830723976,0.1445357811094925,0.001065650050033,0.1149619909989932,-0.0111654153646465,0.8892989031653546,-1.4779468173532138e-06,-1.1269553711643233e-05,-0.3320820863186678,0.932074253914035,0.9235009355328948,-0.0147794681735321,-0.1126955371164323,119.236554697,8.25745006836,24664.0991728,6946.94982104,2923.99826588,8.15935817195,542.457099581,12.117867633,4500.40966414,120.117660857,3.96848739018,13.6987513016,0.00164067047884,0.00118324357866,483.971853304,10.3573210603,330.107744685,7.38707147956,168.757849365,126.758656131,0.198990104317,402.8818020033753,723.9035936297186,90.44698269699413,27.460003518405905,52.97093981253658,26.0266263110514,2.5636259300119373,5.100143324998033,0.3249010571421035,0.4153385097066521,0.0702382653074986,6.4526092309030405,0.6609368071724222,0.2829926062222697,0.0245885190905436,0.0243685806074444,0.0244550129639805,0.0243937931457512,0.0278341359356675,0.7190523066275529,0.0009568273873476,290.02770927315214,56.75209846791879,0.0230307229793574,67.3169039541886,0.0091919497476977,0.0037042005513736,551.7951002577565,278.4065228166412
Run 9876,2.722836934560132,15.45171651456742,92.9661084437151,1.301289892875395,1.0437882551237287,7.597536690159792,0.6359469730850906,-0.9323728257177626,0.0183238975040803,-0.0005499319536946,0.9795091807195369,0.9737006281035102,0.8836793235161652,0.655839429009907,0.5514088031809246,0.4811902362165244,1.756342443975645,0.7874249791416603,0.9867851750574788,1.172556331942677,0.004598036481838,0.0001797754322619,0.0009671048454027,-7.28005891557626e-05,8.368193009302541e-05,-0.0001462916234535,0.0022235061415163,0.0011615990199442,0.4840659067190124,-0.0431226239787688,-0.0439357396081505,0.1050834193868121,0.001140765148755,0.1203995921897481,-0.0215860074941481,0.8619684394609861,-1.2880073504179063e-06,-6.991761660123452e-06,-0.3853770663128133,0.4909639058777423,0.3711678714153704,-0.012880073504179,-0.0699176166012345,262.546915867,8.4037223593,28126.5432649,5620.79204212,2062.1987397,8.14730050452,582.279742903,9.83739428697,4524.64350242,95.8838225814,4.5086352793,10.3406669624,0.00315544482269,0.00115451945266,506.03747422,8.24179616275,234.924696173,4.26904556133,235.424007154,131.924827349,0.199693657786,283.1180825848893,557.4190953219343,206.49025836666,23.06527314863039,55.78947129389401,25.69386733850019,2.354146246757137,10.6930960119102,0.424507197870048,0.4018823097251064,0.0928835209992579,5.589799462815256,0.714577776320688,0.2602461379495527,0.0156252718411628,0.0237453072831961,0.0204042553683464,0.0233736086028318,0.0275336167658313,0.6839683652764261,0.0011751597366353,295.70392909688223,57.43423472572607,0.0315135913288785,56.09527879727456,0.0090202719713906,0.0048856314742974,582.8659997033781,276.20951443225755
