Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Forest.CO2 tree net primary production parameter[1],Forest.STA maximum aboveground biomass per area parameter[1],Forest.STA squared maximum aboveground biomass per area parameter[1],Forest.STA squared tree net primary production parameter[1],Forest.STA tree net primary production parameter[1],Grass.CO2 grass net primary production parameter[1],Grass.STA grass net primary production parameter[1],Grass.STA squared grass net primary production parameter[1],Crop.harvest index for energy crops[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean pH[1],Forest.Initial Mature forest aboveground biomass[1],Forest.Initial Young forest aboveground biomass[1],Land Use.Initial Mature Forest[1],Land Use.Initial Young Forest[1],cropland soil carbon.Initial fast soil carbon cropland[1],cropland soil carbon.Initial slow soil carbon cropland[1],degraded land soil carbon.Initial fast soil carbon degraded land[1],degraded land soil carbon.Initial slow soil carbon degraded land[1],forest soil carbon.Initial fast soil carbon mature forest[1],forest soil carbon.Initial fast soil carbon young forest[1],forest soil carbon.Initial slow soil carbon mature forest[1],forest soil carbon.Initial slow soil carbon young forest[1],grassland soil carbon.Initial fast soil carbon grassland[1],grassland soil carbon.Initial slow soil carbon grassland[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.temp response[1],soil carbon decay.e0[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1]
Run 465,2.1512046865030445,16.490480430267056,145.71157154273126,1.0292436869879864,1.1298872125793875,2.796067049452645,0.8924621565782713,-1.8642755333787424,0.0119960040288028,-0.0033337625839931,1.0355359704491467,0.9559121004549832,1.1989080033999242,1.9112362289361275,0.92565124990483,0.9483488499278672,1.4777125689839488,1.050212054657439,1.0371715322781263,1.139363013856597,-0.0262321558295222,0.0002230738332132,0.0018138672919912,-6.079633225001255e-05,6.464017266789724e-05,0.0002265047480833,0.0017902173976916,0.0007090100201526235,0.22945280866305168,-0.028213982448407088,-0.018584983865327885,0.022537085669050307,0.000704093917523881,0.011153272409077614,-0.03837973435502454,0.7037613597422384,-2.7459398790842588e-06,-2.5091198556158055e-05,-0.06844985373672569,0.8712252420200817,0.3731329997361268,-0.02745939879084259,-0.25091198556158056,640.782676677,8.27958334979,24496.8864043,6672.86971717,3061.77352856,8.15704998837,653.981539398,73.0861600006,3962.57284068,657.954484322,10.6405986642,9.95110019668,0.00493555152688,0.00151562496072,252.705966928,27.0260238011,128.098220319,18.0770199905,152.014918131,94.5976852246,421.5725362998728,717.9242065129605,488.5000530119557,24.10075463644639,62.58050420560711,19.6493658914382,1.2850116752832232,4.979446817939385,0.4425940986915024,0.4188953041956335,0.0968652618381921,5.792659058617433,0.5412556218376083,0.4443583815328988,0.0112020492080453,0.0182015787990846,0.0223380172748718,0.0161042622744259,0.0287219899289764,0.7124221172395945,0.0010381478783715,42.36936278010354,305.29883935994934,0.0758021989343297,66.69593489284637,278.12477091690283
Run 466,4.315960615362159,8.093854022012492,484.2471016899218,0.3439261201278079,1.9164021848591264,1.3792716968352268,0.7380440927457581,-1.688466532495977,0.0195862085931021,-0.0053046757279469,0.8935620278130757,1.1180515226652854,0.9547591034236002,0.9414051779911832,0.4446254596738583,1.3743938452101483,1.356492548312982,1.002029263894311,0.9276264840249356,0.8149487603854655,-0.0189028393546071,0.0002600942518388,0.0009342172843482,-7.13328605571291e-05,5.327376297096102e-06,0.0001574386915792,0.0012880730544135,0.0005369773808777858,0.3413014313309221,-0.026265925302155692,-0.044265415526102525,0.05711520248383776,0.0008463796834351073,0.04571110437158963,-0.015659700732197135,0.8618110507578705,-3.778135714733285e-06,-6.449761444846312e-06,-0.05221604418463072,0.4860187671084622,0.5748386811557202,-0.03778135714733285,-0.06449761444846312,456.753681884,8.29745852989,26164.795663,5077.30796231,3578.18415775,8.16237139272,633.611235777,72.1329967581,3960.54329553,659.984029467,15.4520345822,11.2488216612,0.00784520317658,0.00204937855634,338.724481324,37.0920924272,142.551584734,20.5087772832,204.597980145,108.884185554,493.4668589040559,527.8898849298373,349.6546980700348,16.020886293785303,54.51417544792088,28.09471055211567,2.189716111497459,6.026393447358728,0.4546374646410182,0.4013434164400522,0.0665866340329434,6.401396674917264,0.5095910752960553,0.6579337535278681,0.0105590251820176,0.0174531520211706,0.020490188913957,0.0146084520823518,0.0267113437513025,0.72669977886566,0.0010724243885099,53.65603273394089,294.9092834962472,0.0896266808071188,66.71668857382471,272.95900577015203
Run 467,2.924195467031958,15.738660432988798,114.87360236601884,1.3108402643882284,1.8629246615175536,4.09928946887173,0.618259410567409,-1.28740728811798,0.0200764953057236,-0.0042093803269264,1.0168290598452845,0.907391057851917,0.8642945391621317,1.4298207088671842,0.7304914291695621,1.305942153683798,0.9630405212634564,1.1553882721232618,0.8982263556205432,1.143968327008011,0.0101625912062903,0.0002154702891048,0.0008376482368045,-0.0001840493502853,0.0001595466686292,0.0001063926020566,0.000292160260579,0.0006325810654953416,0.2804554992375521,-0.0780071718727541,-0.02824389171892076,0.09144464555962144,0.0005468261872975356,0.057741965122062006,-0.012962598615671811,0.7920108034931019,-3.2045136070279503e-06,-1.6590750127074648e-05,-0.4833930989396175,0.7263416242161886,0.7750937657644583,-0.032045136070279506,-0.16590750127074647,119.238475783,8.25737743975,24665.9892179,6947.16183973,2924.00450619,8.15935107557,627.416540549,72.8110649966,3954.11119508,666.416129921,10.429000965,9.37483379878,0.00145378221103,0.000729057500801,246.709285269,27.1759907705,118.835475219,17.5661817515,148.447825772,90.4721912556,402.8818020033753,723.9035936297186,90.44698269699413,27.460003518405905,52.97093981253658,26.0266263110514,2.5636259300119373,5.100143324998033,0.3249010571421035,0.4153385097066521,0.0702382653074986,6.4526092309030405,0.6609368071724222,0.2829926062222697,0.0172942595452718,0.0171842903037222,0.0197275064819902,0.0186362758874507,0.0278341359356675,0.7190523066275529,0.0009568273873476,40.05541854630425,297.00839387167514,0.0230307229793574,67.3169039541886,278.4065228166412
Run 468,2.098665670797459,16.05383581353034,99.01541201716478,1.029747664189956,0.7949330995823927,2.5602709855911066,0.9145553872193936,-1.587322132127314,0.0150783297237609,-0.0036059712890732,1.0393353158815064,0.9856700079079028,1.035188407113337,1.573571424543512,0.6051516274407943,1.902576169246733,1.5207270436370135,0.9660987925486324,1.0214890488160446,0.3648249762387208,-0.0028888957868542,0.0002558772576704,0.0005908600525225,-4.737297538367404e-05,0.0001637830831321,1.0607062752172308e-05,0.0016638635622675,0.000685250078162197,0.3298598207783697,-0.07565378710477974,-0.03449682158157916,0.12975206493257163,0.0005269632408952915,0.09556689293465902,-0.01466800983638017,0.7550864782957889,-2.888499531026818e-06,-8.356696536938386e-06,-0.4637815592064978,0.6325476762763127,0.9985537121066677,-0.02888499531026818,-0.08356696536938386,591.867550974,8.32901220689,28451.9842777,4859.40776961,2467.19022546,8.15043964205,635.122785447,67.5633098279,3988.04777773,632.479547273,9.17144508551,8.71901295094,0.00239047003627,0.00161946901219,233.668159271,23.6006624029,111.371021319,15.3490723091,139.000935899,84.0140698782,339.0347945762519,519.4679604366063,456.5429039119272,10.520950200062716,76.24442565138213,10.819696810439892,1.4357165696924412,5.617058483818759,0.3857476340615892,0.4032409613373415,0.0833486082496367,6.429193035650288,0.6498548812737552,0.6658627588852462,0.0197340712689906,0.0144201490349336,0.0167918731186941,0.0138799886909626,0.0348209465891149,0.6917146367950748,0.0010098046393693,44.23348753451573,297.0851496066407,0.0406492467852551,63.910085995257845,278.9370990747068
Run 469,3.470984532328432,7.816246826214122,290.0189873788463,0.6393950604525411,2.5765754632071367,2.820767521443215,0.5910441881085611,-1.7064457874156034,0.0122800775415793,-0.0025020774083495,1.1387974969839167,0.9472555516880518,0.9248292670696628,-0.1506412124169747,1.7854478190420218,0.6502256138014191,1.8155256996192928,0.5425098385658609,0.9878519355582484,0.9151679944005948,0.028366530927846,0.0002369496274992,0.0008593950261686,-3.2058823918193833e-05,0.0001181434260174,0.0003681830151631,0.0021118670674186,0.0007816042875614368,0.29967094720916654,-0.033497633900747906,-0.02484363681842627,0.014449517834079,0.0008438206296192826,0.024865969003486033,-0.019520499039318132,0.6593497780805245,-2.3103742746313796e-06,-1.338817546513891e-05,-0.11248028250623254,0.7773454477236059,0.32595552069879413,-0.023103742746313796,-0.1338817546513891,626.122609437,8.41476191348,23990.4112999,8984.66024408,694.218252843,8.1451102177,656.387663649,64.3995693252,4013.42127983,607.106045174,12.5863373473,12.8430029319,0.00610431463673,0.00360943829542,297.665799463,28.1203555764,174.286463075,21.9471788579,178.38373802,111.584448188,95.24712889407208,951.2379989010064,493.9420508742221,29.987584250374915,80.67991036412134,13.826509650109475,0.8876107021662397,8.514599171842121,0.2378112537500505,0.4021643925395894,0.0632162670602063,5.667828444208261,0.5646831899114385,0.4776311211992092,0.0186869294401361,0.0123661571685969,0.0237849758594266,0.0191176833903385,0.0324948557379535,0.7315220418438906,0.0010245821014723,58.84901871860672,300.88533089533274,0.0809788024719211,61.49232888782867,277.0872016251293
Run 470,4.722115357665578,22.21107605853476,100.78134095374874,0.981795784110985,0.727306759372392,2.083685861177928,0.7781172072246448,-1.1302545172709348,0.0257997674940688,-0.0012825842224882,0.849170168926027,0.9573046316422946,1.1864859921025066,0.2480615995758317,0.9288243023612588,1.2078229577715285,0.9370413932083472,1.034485620383568,1.128096483927275,1.2300748973265092,-0.0224195599670927,0.0002640318520572,0.0008368917836093,-9.000870693335067e-05,2.6699077576181803e-05,-0.0002053967039429,-0.0004200915573493,0.0008880486694384318,0.23731439453418754,-0.03319466727656142,-0.0429278620925668,0.07077266614836632,0.0006843297640358511,0.03172004931714828,-0.023773745716564446,0.63818360902179,-1.6717079833694091e-06,-2.3780934244302077e-05,-0.10995556063801176,0.5060820686114981,0.6545072191988035,-0.016717079833694092,-0.23780934244302077,323.942834191,8.31184834307,25047.0694882,8386.03218278,555.911925685,8.15613846832,622.044878083,70.3342163722,3966.68005968,653.847265319,11.0981281841,12.9457248877,0.00581693128266,0.00383845978115,256.315409995,27.5313712322,167.391967576,24.1511038006,154.860696668,119.377237413,76.52203608812877,895.8757219994321,248.83522222155656,18.814676795487983,82.4301567516469,26.552275509130304,2.4552277425090896,5.314739390498322,0.2469883327593591,0.4145987968894187,0.0660081699122522,5.756120357729381,0.7308128531566237,0.2379395742195488,0.0190158708391183,0.0152058084625623,0.0233600479496078,0.0243993148485077,0.0281534289815007,0.7955476810581411,0.0008085245688592,47.33415928057282,309.1775187911882,0.0886726635794153,65.97627966239475,276.1781806637388
Run 471,3.1572597649555947,15.487204410466784,91.62859123760283,1.539249540465446,0.7321590385996439,3.840625863708568,1.1444785092205008,-0.2684942649880305,0.0202847314961012,-0.0048228912610787,0.9544975985957344,0.8136993601793703,0.9133000257169376,0.4021102808268335,0.6908961029786664,1.6108917382503347,2.034596855083885,1.169751447070232,1.0941082042640369,1.5731693225396577,0.1008215670367191,0.0002258374914831,0.0012287402181128,-7.996843817468826e-05,0.0001196031719527,-0.0002624459321164,-4.793332316407905e-05,0.000579030301196077,0.2679859077894216,-0.0302834488174277,-0.02262001720935313,0.043576142658814584,0.0007834182587382003,0.031405950394144726,-0.020851973612862146,0.6526476034863603,-3.525818192823538e-06,-1.8669015368429735e-05,-0.08569540681189747,0.8106997418597031,0.49586083217641835,-0.035258181928235384,-0.18669015368429734,129.108556499,8.29104042757,25562.3805618,8680.38268135,1798.62085026,8.1588931735,670.577464354,50.5089496568,4098.40378019,522.123544812,12.8838086701,10.2483279747,0.0037036165189,0.00149647914929,314.649107653,23.2841668547,142.092885224,14.8068578632,184.408063774,89.3578619494,247.7874982573657,910.5983714718716,98.68687827292064,16.451110974566035,65.51809633029492,13.719405566671842,2.7143077368472635,5.299106423361891,0.4752386578786186,0.4132743651336882,0.0969121365368538,5.688798991583697,0.617616059799727,0.2359687022971651,0.0131472881838092,0.010190148416225,0.0189192034457185,0.0110644061534625,0.0313244831127089,0.6468365518882769,0.0010111962837435,50.12888793586303,297.1606111545061,0.0473592789364748,52.886682896179295,275.89018981140373
Run 472,4.5089894550902345,5.819096300462325,247.40096835178724,0.7931477520327967,1.7886137866075469,1.8652645055376371,0.9040295635180045,-4.9858373686242725,0.0021147254894957,-0.0013586951175841,1.1934872277194934,0.9836260742983324,1.1129233792783475,0.6828064834552403,0.3787171067073165,1.3068782744845917,0.5781189174301776,1.2645866770501144,1.0154812335763097,0.6827458098306717,0.024085246267256,0.0002119668916559,0.0016777380748223,-0.0001204533461635,0.0001772940732767,9.291562535713303e-05,0.0002530303953116,0.0008814052725941363,0.3346038035237724,-0.07989890511711843,-0.04858338935525168,0.1052548432926772,0.0007052581594151879,0.101824826829386,-0.04377756064016641,0.8044658128306056,-1.7115683644351817e-06,-7.5660327460379285e-06,-0.49915754264265355,0.42124915967122484,0.8556532525406169,-0.017115683644351818,-0.07566032746037929,377.834024277,8.31108697078,23637.7242581,8154.14047928,2270.76650481,8.15349391303,630.567815168,64.9153126487,4002.29151691,618.235808086,13.7542752471,8.6161087165,0.00148607156233,0.000749281000516,314.517500256,30.9455248357,112.785384383,15.1999927991,187.987380471,80.0169828313,312.32690824627804,845.4151659131013,290.1784254447771,21.90526714942133,65.41947623550983,26.305697756326424,2.7775213032520583,6.090406015838778,0.2281697913708277,0.4432496291403791,0.0892911166382973,6.3539616865658575,0.5154894130254469,0.2312827580351724,0.0191160179746198,0.0122685204037065,0.0163247720864679,0.018072517460419,0.0291454022374721,0.7689333914500007,0.0011059914837607,58.82040873686505,306.81887265548346,0.0187229962621075,62.40963002091524,278.1208628439668
Run 473,4.76723445739209,9.279433014004226,95.64978853775702,1.3118108603587544,0.6834047215973236,2.1858091964615154,1.2547707248870783,-1.335426970846577,0.0072646842259004,-0.0035633050494856,0.9810190353511172,0.9968979766537424,0.9463044772402416,1.131931878780022,0.6283370427395916,0.1606615756779663,0.9182364310938816,1.0702913139715915,0.9731708134963462,0.9707459967096448,-0.0668998705286496,0.0001929772758221,0.0014981897454734,6.076416441591322e-06,0.0001629481413606,0.0004570033309479,0.0015584462547908,0.000688974233042739,0.294867540032141,-0.046848543807006836,-0.044354288207892535,0.09362186838133815,0.0007352122667470136,0.03822085261264936,-0.04640966290240102,0.6371553504059146,-2.866154601743566e-06,-1.4188743327976496e-05,-0.22373786505839027,0.484685676881612,0.7877942322244724,-0.02866154601743566,-0.14188743327976497,603.417145096,8.32518669753,26191.4882601,8358.39030806,938.227123614,8.15350591648,661.037103975,54.9318407037,4070.30577607,550.221548928,12.6151898486,12.459919304,0.00484684202342,0.00201103834625,310.536272691,24.769116562,159.547942298,19.593875389,181.702453837,122.945515618,129.04656939237427,902.6172672196876,465.01460332815975,15.34477744878248,76.26881461473982,11.132661138016047,1.0054893399550318,5.569671446039873,0.442398038844273,0.4471210578575622,0.0671606094199629,6.457011394613212,0.7496363670558849,0.5905878185814044,0.0122867221315022,0.0164437732373117,0.0174216761864466,0.0247664240218008,0.0309450132216284,0.6375426074713604,0.0009072554478278,48.29263775724651,297.9820108154045,0.0624394747956111,55.69596575987864,277.03752913789066
Run 474,4.153549319931459,11.12384495457651,161.59198038146008,1.0977635815364648,1.2845682032838046,2.5078783954135138,1.4851420471091263,-2.371577574462508,0.0076567768212797,-0.0036352715550914,0.9533878678128108,1.134709655785362,1.0009002995890852,0.8170808894990383,0.9008628590476396,1.2500855248113203,0.9862399399444118,1.1742668336560116,0.9854744861398692,1.350292984448438,0.0380784827740128,0.0002398211007006,0.0008730966976915,-6.347185761834078e-05,0.0001346994169972,-0.0002709578520485,0.0008960843713193,0.000682692582358779,0.29295573197352975,-0.06211404099421682,-0.04272781156871967,0.12479715241690262,0.0006194491237898951,0.08179178867032419,-0.04111145112589398,0.7387746735944002,-2.903844505847326e-06,-1.4507378004411706e-05,-0.3509503416184735,0.509082826469205,0.9696500557652652,-0.02903844505847326,-0.14507378004411706,271.806638809,8.42674951506,28684.6786036,7767.49121681,707.43574671,8.14093385069,626.492794091,63.1345822905,4011.68735729,608.839967713,14.6943722412,10.5059167788,0.000972508682456,0.000360434366206,328.061097885,31.9831544918,138.021389174,17.6017027791,196.274260048,97.5434117935,96.94132964880733,780.7806230086524,215.14812964965984,12.471673507400162,56.001804120216114,15.501031995548525,1.1620155635678695,9.280549344981097,0.4046211367188178,0.4178321199673573,0.0908909543150787,6.197600080612965,0.6237971138296294,0.5532026578583414,0.0147507650856489,0.0148988083472872,0.0208809814903239,0.012234687952538,0.0266731412393299,0.7477094331989267,0.0010587502739497,52.06597907978096,291.7383530818626,0.0116574313691209,61.411329393837015,279.47888678011543
Run 475,5.492127283097952,7.966954811192506,99.44636490749546,1.827129540514815,1.1940261261621172,1.9372282582641984,1.2352580990645896,-0.5735876200439848,0.0122730124058895,-0.0053954094910923,1.065309158614312,0.9248935473681866,1.186931762228116,0.2691219984720513,2.021162035580692,1.649736034527202,1.816315269963609,1.0047844835508226,0.979923685323328,0.9471383294568658,0.0717647917613937,0.0002101215917285,0.0015460981932857,-8.777239234636927e-05,7.829500017315355e-05,-8.24592069034152e-06,-0.0005616586727939,0.0005290576159743285,0.30880318297015996,-0.07603926813278988,-0.045965390937957595,0.05984124772225555,0.0005367759987915258,0.06749228361850071,-0.04371741670123664,0.7868705443716663,-3.8256543041540295e-06,-1.1866136171640002e-05,-0.46699390110658234,0.46051913593063615,0.5907406117131573,-0.038256543041540296,-0.11866136171640002,390.493167789,8.26926232612,23502.5210582,8948.21339937,2501.09723381,8.15335049036,642.818949579,73.1814299005,3957.94658635,662.580738649,10.0114681731,9.30789869447,0.00500447736657,0.00226109986735,238.55562931,25.7426694256,120.730513314,17.7399084133,143.877402763,85.4487609565,343.99244081398945,925.4174553069378,296.99360525508445,29.806681028163723,56.47080412060038,12.75661297748399,2.78109504116839,5.7454002565241575,0.3747670969727541,0.4235690890805509,0.091296599454315,6.406534800832856,0.5813510618867507,0.6435702457376353,0.0129348883739928,0.0118208094427412,0.0176665645101677,0.0207767166287748,0.0309058708743294,0.7982751139210233,0.0008760735834466,47.43534766004214,301.4045207743279,0.0818705944597831,67.06975575534207,281.60378721665853
Run 476,2.591448246065956,9.991446166628757,61.04791815735344,1.6036577963280996,1.344139752132042,6.236750255998904,1.2011037709989052,-1.4082978271855702,0.0112417561187241,-0.0010213864527694,0.8339544554317297,1.0722005337496696,0.770004365520153,1.0005832484909265,0.8864257638719171,0.8113432935486455,-0.8887439323005314,1.2744922945534916,0.9817112674050928,1.5733712410729783,0.0325064521644047,0.0002702605708674,0.0014220195919208,2.8301158955174244e-05,0.0001390182142492,0.0001116939114685,0.0006310276292653,0.0009108475136367512,0.2455615426203882,-0.0376793000931121,-0.03204151439984523,0.051135313741506774,0.0007738960234567724,0.10225655815786115,-0.042477094084296625,0.8542537239105324,-1.5349149181794927e-06,-2.2406409563268637e-05,-0.14732750077593415,0.6693772840023215,0.5399559968254561,-0.015349149181794926,-0.22406409563268637,370.851885454,8.26234156088,25470.7098392,5753.22596343,2796.99716487,8.1607227489,630.673364191,69.5881710676,3974.43519898,646.09212602,16.132455463,10.4307677466,0.00639715219624,0.00294764725727,361.405112279,38.0939310082,138.836365275,19.2875307318,218.049557775,93.672952106,385.54150603127175,624.5830692171891,281.6168130057781,25.076393076263656,60.42478182783242,20.10172094364306,1.170810054215273,4.010972135753066,0.3660602299091688,0.4230377251722696,0.0971463402295001,6.279673264721573,0.571899842856066,0.5781615154608187,0.019952528047171,0.0137608631486298,0.0200342870387128,0.0212307954999441,0.0261837254033859,0.6111417366913261,0.0011369941618267,48.22883897565497,308.912177289183,0.0694569832845103,65.26420912160162,277.004389473896
Run 477,2.961393789375396,19.48023568725227,66.33994891917459,1.2913883122102092,0.7087287253670147,1.464388855368019,1.3966072784999517,-0.071638960557126,0.0277673636913736,-0.004819805639059,0.9182061012746991,0.9566967455833916,1.1542822330521187,0.6817031333739497,1.3251117139502724,1.786082864165556,1.52613695349815,0.9326414443153233,1.059170512608827,0.6913986278049604,-0.0023046247345269,0.0002400438047412,0.0019824813202125,3.467392371700871e-05,-1.025010524846571e-05,5.29893668434913e-05,0.0031749746115572,0.0005792996320397411,0.3137647864728991,-0.05349602302051487,-0.024220586493273324,0.06750154619530258,0.0008953593195075466,0.05440338047822119,-0.021368648133863383,0.7542842255360738,-3.5242022077615535e-06,-1.1039202254516809e-05,-0.27913352517095724,0.7866912026009002,0.635425686139265,-0.03524202207761554,-0.11039202254516808,575.559079159,8.43921823879,25000.4865249,8508.24307216,1932.51825441,8.14331187056,630.919795197,71.1978123563,3965.00796133,655.519363672,14.4287957188,11.9473880283,0.00724202355861,0.00330022611193,323.756930205,34.8307096037,153.10702695,22.3876207048,195.459282371,112.134221507,265.0020283214675,829.2847047051735,457.2071527651469,21.83394198173909,57.88533372712831,17.250248342033846,2.8972529564461613,10.744798689366998,0.3261541475396326,0.4138765495803382,0.0979843942696259,6.163099895164439,0.5886942440337047,0.16498910124825,0.01469076738143,0.0134698833635107,0.0184502180694627,0.0207633563967086,0.0290032825057726,0.7435253645001139,0.0009296718503177,58.38501829574388,300.4451331332556,0.0872794870445905,66.2331123114574,276.9844276897128
Run 478,4.77711337529003,30.37044508110574,216.58928035331763,0.566872775602689,3.0095361210214486,2.417369073079497,1.062157360211461,-11.17507098271365,0.001548022156349,-0.0018404241248777,1.056684485715381,0.9914399944605556,1.01893505216143,0.1387514405847927,1.0168370520172576,0.692425475819742,0.8656785383907173,1.031866903642147,0.8191386068535323,1.043732818085232,-0.0122573295778806,0.0002058603073331,0.0013513960891529,4.178672659906704e-05,3.404387926457918e-05,-0.0002162056966166,0.0003766937964287,0.0008393571931066149,0.25918617231630964,-0.07977422262063119,-0.02744000544337304,0.11974148248192999,0.0005236550327409158,0.1262804824964871,-0.011406826916293432,0.8866530202790721,-1.9638568413603104e-06,-2.0135637947281728e-05,-0.49811852183859323,0.7383999183494044,0.9401586478112582,-0.019638568413603105,-0.2013563794728173,91.8587088137,8.33612167511,25652.9443207,7005.55599068,2313.56955346,8.15017772006,645.18503394,76.2128948901,3941.4301108,679.097214204,11.6322242755,11.1438672963,0.00443214251163,0.00157288744091,281.029101977,31.6547522076,152.984057115,21.3006530115,171.033947563,92.7338917266,317.8998879423379,748.7756256245668,70.98096146494211,23.003588442151457,87.49286420097536,28.94246637201802,2.1067614631624134,7.242839044187778,0.4441159422062538,0.4084326687065545,0.0909657905451556,6.448553912943224,0.5085279898104185,0.7473671838161255,0.0121326673799456,0.011414673792886,0.0237735520804976,0.0178624459989124,0.0332826421202135,0.6347436359035039,0.0011268381925714,48.28129765186329,296.835999946257,0.0609638745823109,68.78952954270252,278.626593785267
Run 479,2.938786362795448,7.458658195316214,96.7285520173404,1.242854507984367,1.0096302450762835,3.511453496526476,0.7163533365571915,-1.611601822610286,0.0197923923002326,-0.0016395518237463,1.0665457444068276,1.0077887086760582,0.8535792099311084,0.3050697567418261,0.8132154125608325,1.3172344619161334,2.1003680619301663,0.7664953535453976,1.0486141441582817,1.2879643737164377,-0.0681786666293639,0.0002183684303695,0.0011308560940255,-6.827743332356455e-05,7.480776560661297e-05,-5.573628534920603e-05,0.000852771987407,0.0008568904833111378,0.23097042868571566,-0.07971860605409498,-0.03969868574001165,0.031038624083326208,0.0006505260642605454,0.0388639745588177,-0.04421619011596963,0.7642376932072376,-1.8586571001331734e-06,-2.4838261885714058e-05,-0.4976550504507915,0.5545197138998254,0.42272530715273615,-0.018586571001331733,-0.24838261885714058,499.673429673,8.29080455706,28898.1359218,4894.39756995,1851.79410547,8.15270206064,658.223091251,59.5686641277,4042.21462367,578.312701328,11.494488825,8.67319281335,0.00705453975399,0.00304221892407,282.12213111,24.4995372797,123.268703353,14.3436207566,167.620376601,71.2429350801,254.6402070079397,497.8269594624043,381.9150422742799,25.903446508827457,51.23897771148753,10.88943949524798,2.576249481840014,6.516172448409405,0.4396613418094021,0.4319550778252267,0.0553628181798614,5.709348575571737,0.6897775245665505,0.36797781246274,0.0168642122872396,0.010526579533048,0.0212193309059391,0.021019847108385,0.0294585348086229,0.6391687491669111,0.0011479692629356,42.266107966267214,300.003636676189,0.0995514234741583,58.553318711029846,280.267197264705
